image_path,label,class_name,dataset,source,generator,original_split,width,height,content_hash,split
data/raw/CIFAKE/train/FAKE/1213 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,c25ed534528aa68c6adeb6076d1933b23da9ab88b9597092da7fab6e5b212cfb,val
data/raw/CIFAKE/train/REAL/2638 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,994209f666e3b3878ba0ae586ff5602e13b7cf3e40a56a8fd51deab8d0c57aac,val
data/raw/CIFAKE/train/FAKE/4507 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,3f3b9e143a1c38c275ffeec2743d3d7d1bc336fe6bbf143b14fd4697b4c5ac71,val
data/raw/CIFAKE/train/FAKE/5941 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,597cada31b56312d14844548d2258e4f49c35de1b379a657d4d892fdefac0931,val
data/raw/CIFAKE/train/FAKE/5970 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,1a1e21010afeb198dd7d6e16a11bc9c187767867761f5ded74eca7becbc70ac0,val
data/raw/CIFAKE/train/REAL/1411 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,59599c219c72984bd5ef7f31e3be9b325c02f79e393aa6befaf0b9b5c83927c7,val
data/raw/CIFAKE/train/FAKE/1239 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,59cb372a2e2eceac7f51bc0cc70abc9d4ff8d40f5950d682d2b8619c0c179c68,val
data/raw/CIFAKE/train/FAKE/4409 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,c819044b9f42cacb98cac109cd18d1fd22de88bb82a9ba76e71456a76d665695,val
data/raw/CIFAKE/train/REAL/1640 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,99b6aca50de5207d136827c9d50720465cd46965b00a24a4c1fbdc14ec6d37aa,val
data/raw/CIFAKE/train/FAKE/1281 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,af4711346bea9398c892ee47c201df44a8b9713a23587b4237b2b7880d91dec5,val
data/raw/CIFAKE/train/FAKE/1636 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,ba652a9ef3a992525b348dcae1b244158d65ec3e24ae72e516689d5d00544447,val
data/raw/CIFAKE/train/REAL/4132 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,95831d0a09ffc0bf8b34c5f5ec320f0120390360dea093ca8c70b6348fc349ff,val
data/raw/CIFAKE/train/REAL/0449 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,ed64b611b2b409549932618a0dcaf173261ba0c1397c7b69eb8df92e3f7b584a,val
data/raw/CIFAKE/train/REAL/2621 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,1e33a49ee4c5b4805fe3aa34c5ffa512a8daa2ce6b46a070409b0e2cefbe9605,val
data/raw/CIFAKE/train/REAL/4348 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,ec4661726c0fad5ba8d8e58be3eec3e41f5d6a21213c7181c7c8cc02b169bb04,val
data/raw/CIFAKE/train/FAKE/3793.jpg,1,fake,cifake,cifake,unknown,train,32,32,47dca0a4d7103f03e461fed9be0c6ea0e0e6960e3ee1640eb0e0ff28faed062a,val
data/raw/CIFAKE/train/REAL/4190 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,68e1a3e893ce505a94cd1320a3a6abaa99864c1d92fffe03c8e2b690c664c0aa,val
data/raw/CIFAKE/train/REAL/1677.jpg,0,real,cifake,cifake,unknown,train,32,32,cd0028ed292eeb110133fbf61678406131aa2399738ceaa66eac02bd7ef91cc8,val
data/raw/CIFAKE/train/FAKE/5467 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,dcfd84815267f04ecaa5578df0d21c1f33cbaa811e904020af5bcf898dc54104,val
data/raw/CIFAKE/train/FAKE/1897 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,51833b96590b679a03a0a0c39250098d75b907a09be741a9487ba755293bac47,val
data/raw/CIFAKE/train/FAKE/5949 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,26c926d874eeda19e02746fec4298a204e631538bab7449637197b048b810c38,val
data/raw/CIFAKE/train/REAL/3161 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,ffdc58aae70b7bf984083ee5380c7c900f84ab39a61ccfd7052fe062b7d28fc6,val
data/raw/CIFAKE/train/FAKE/5800 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,a2fdf7ae57368f114d636a64cd1de0ddf6d6ec0fe99c3afb9df4e47d74c7c0da,val
data/raw/CIFAKE/train/FAKE/3652 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,e5842d19bc8b98068aeaf88ec3c3c4ed83908fc4080ac14bd77923dca71b5554,val
data/raw/CIFAKE/train/REAL/2594 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,a8e8fbab41bf7c9042c04a91c818554beec22b7162d84e1c19f6bdda9a9b44fb,val
data/raw/CIFAKE/train/FAKE/5663 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,52257416a63795c264012f743853f0f9afdf4a47482afa5619f51251c4ff9821,val
data/raw/CIFAKE/train/REAL/2017 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,0f7c4d7d9f12b8820e53fb952da47352acd9ea8c5c555b3372118ba0772c48ba,val
data/raw/CIFAKE/train/FAKE/4508 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,6f48ede3598869f4875b85ecc9b50b2b1310bd34da00e8915243fb489bf5e003,val
data/raw/CIFAKE/train/FAKE/5745 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,fbc36672cf4429756c5e37376c87f055227a81e8fd3a44a206af3e7095c76c20,val
data/raw/CIFAKE/train/REAL/2036 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,7c1da1f8ca59e9d37cdccf91268220f4429ac968aaf99d759f12e5018eb30265,val
data/raw/CIFAKE/train/FAKE/2624 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,d0699b1842cc541b2bc8635a935462cc43bf9ba04f28f7090e423fac9c36517a,val
data/raw/CIFAKE/train/FAKE/4670 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,f4dcb3a2c7697ca02bfe9e298a10030b47f4cde740d6bb2680f56f0fea09507e,val
data/raw/CIFAKE/train/FAKE/2148 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,8a7a973f6715d7e2dbd24d8e8527ae53e71085a8c067f13dd36eb818b9e08285,val
data/raw/CIFAKE/train/REAL/2695 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,e62f609643f85792fe0b94833e7ee9d2ff0fd8762d01e5b5ba513e24090a2fec,val
data/raw/CIFAKE/train/FAKE/4243.jpg,1,fake,cifake,cifake,unknown,train,32,32,bfcbfedbf38dfa214ac2d1a7bb97fc5a650256018aea593e032494910307857e,val
data/raw/CIFAKE/train/REAL/0864 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,8da2187698208d35fc5102e5e4c313b442416b3fe8f86fb152b675665afea541,val
data/raw/CIFAKE/train/FAKE/5910 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,890e9bb5043f1489092ea6482e5e8634ba8a790848aa721a3b54a5aa2cc0e4c2,val
data/raw/CIFAKE/train/FAKE/3195 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,a1b0788a4dca695275a8c28f6e8b340d7a8b2fd311520fbaed9345444fc32833,val
data/raw/CIFAKE/train/FAKE/4815 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,993bdb7014c8905eca3eb7aaab013dd712cc4ea747416b647801ce72803be023,val
data/raw/CIFAKE/train/REAL/1645 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,dd144a87c04a71725220c56ebb526d9d466ffdaac1cbbcb96afee775b1ad4122,val
data/raw/CIFAKE/train/REAL/0101 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,9b1aac80cd607264fc44a9d451ba9852b7d6ecd5d13f94fb65e7ce1eb18fc881,val
data/raw/CIFAKE/train/REAL/3474 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,73263b6aaef1bcbe192d44b8bd5bea27791abe573c9e0867da383bca67caa7dd,val
data/raw/CIFAKE/train/FAKE/4769 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,41c0798df9990e138a1d5bc45d06fe8d9ec13bf766ea46f900096fd39a7dbbcb,val
data/raw/CIFAKE/train/FAKE/5336 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,a6fcece92e5f40a733d891e86f6ee607c19b511731b66a2eef6851fc0c4de054,val
data/raw/CIFAKE/train/FAKE/2187 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,54e53decd4bb4f3c0c94ff58a0819a48a63f6c11139bcff6fe8e37ec95ac178f,val
data/raw/CIFAKE/train/FAKE/3229 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,608c7a5098e15f389599b9c418244a12ffd0d514c47fc2c7c91c79b45adc4bc7,val
data/raw/CIFAKE/train/REAL/1218 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,a626840574b468b371950f70b76721eb2ea79c1db28fb77d899fae63c9edb6de,val
data/raw/CIFAKE/train/FAKE/2619 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,39581aadf1af28a6edccffe9b5bb300a5033b14df019a7e930cb0878394f112b,val
data/raw/CIFAKE/train/FAKE/5004 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,b4a5282881e767dc400b6588e2c841981295d44bc3ccec6a7544e4aa341f1bea,val
data/raw/CIFAKE/train/FAKE/3947 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,f5d3e46699f76bbda8091634931ae5f5dac046d3be5ab3ee58c3965f4a952ea5,val
data/raw/CIFAKE/train/FAKE/3231 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,2be3589529005e79cf81576f082031c73186ed799957fb3a6c72663a701cc524,val
data/raw/CIFAKE/train/FAKE/5385 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,69967735c04a2a7e7edc4eeea1ddbc87205a7cbb967b7d6c79626c1a55c214ca,val
data/raw/CIFAKE/train/REAL/0557 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,038a2752018862225d50cefee3b9b1b9da6d08b90df340f1f8c65a7b8a8f25e3,val
data/raw/CIFAKE/train/FAKE/5732 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,83f1812c3ef199bb838bb6d4f1daf57d169d2ec48ddd10b0e5ceabf7ec5766a9,val
data/raw/CIFAKE/train/REAL/4769 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,20ca5227b881ddc6aca9d920d744a90aed656798644595449bfe3669193894a8,val
data/raw/CIFAKE/train/FAKE/4025.jpg,1,fake,cifake,cifake,unknown,train,32,32,eb65a61d5f465ad6b6f6a4bd68ea8766f33c1425d78599d459dacf01def1b709,val
data/raw/CIFAKE/train/FAKE/1260 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,4aaaaae926a6db3921bee9861b1fdb111ec4f3eb97c7c2f9288a49c2bf705ba4,val
data/raw/CIFAKE/train/REAL/1045 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,aa25d9e86fa10bac47388bdfa5f542507eacc2e3ad32baf7e4f2f937a7dce22f,val
data/raw/CIFAKE/train/FAKE/4899 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,9012b5306e022408330f76f78c31ce0462e2eea091aaa4498258fbf4060e9f33,val
data/raw/CIFAKE/train/REAL/0637 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,3bf5af0a31877220fb6c3cad837306b97456f9245d5496b6190a64bd29ab29db,val
data/raw/CIFAKE/train/REAL/4231 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,665f29e891660041809b1af4a43c36cde72ebe997c2971f591fd4092ba9a624a,val
data/raw/CIFAKE/train/FAKE/4285 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,1d881a1b54db3224f74bb60b4309cb8a94c42400a5903ccf62990e42d413118e,val
data/raw/CIFAKE/train/FAKE/5934 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,7165efda9f3ec9710f062e76832ef7107eaea6da0caf5253a6b0a8c98cc0dc99,val
data/raw/CIFAKE/train/FAKE/3482 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,cc6daa1863650a831dcad0c5fca0ae565202cecc18ffc69553543052108e4bf3,val
data/raw/CIFAKE/train/REAL/0548 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,38358ad8090fee9b486ee2fe67f3b5e125ddda1cb3a3034831714917cb73d19b,val
data/raw/CIFAKE/train/FAKE/4207.jpg,1,fake,cifake,cifake,unknown,train,32,32,766f8ac82b9d1c343a65ebc09dd03b13dd69491836941a2f2c0cbf04ceece7b6,val
data/raw/CIFAKE/train/FAKE/4856 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,859bea62818e2dde2bdeaab6f0882266784701bd21735b8f701584efc97b90f7,val
data/raw/CIFAKE/train/REAL/1925.jpg,0,real,cifake,cifake,unknown,train,32,32,574fbafb10e69c8b324767b0901743f803bfd03212dcafa8e5cf2394189f23bb,val
data/raw/CIFAKE/train/FAKE/3505 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,87df31bf0ae0f8f67d6f0302b86a45262b20a1731edf9a062b653f7612128ec6,val
data/raw/CIFAKE/train/REAL/4346 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,9d45684038792290071370a783c56bf82779c162516184c9aa4c12cef4091771,val
data/raw/CIFAKE/train/REAL/0210 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,8168dfe7588a8ca7c134fd5abb38d068862d93e2f4f32a3f1ad8c4170c0b8469,val
data/raw/CIFAKE/train/REAL/0653 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,4581158205d3e137ffb1956f035e6beeb567592c214657448c2cc488812fb759,val
data/raw/CIFAKE/train/REAL/0347 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,0367035c3dab3b6a392f04cb38b07e5e7a8efd585ae8bec07812b0e7ff25049e,val
data/raw/CIFAKE/train/REAL/4108.jpg,0,real,cifake,cifake,unknown,train,32,32,fe94819a19cbb1c5f09a951c69086d2781856c368ba83d5e8479a5f46f9c936b,val
data/raw/CIFAKE/train/FAKE/4205 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,91b10b8b5889f4cf3f45a5520eaeca7d811b31479e9ab0bc5122daca1fedd18a,val
data/raw/CIFAKE/train/REAL/1233 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,b08b0e64697b4fc3944c8d99d0d9c1053ce66b28dcae17088b44e4a454e2073c,val
data/raw/CIFAKE/train/REAL/3741 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,d0abb570f5f92649550a3ea774a4481491e95760c6bab56379734fc1d77e1ceb,val
data/raw/CIFAKE/train/FAKE/3802 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,9b58c14c5f28dd8785b629ca509a346a092eda354de434f684a80f9514ce4d53,val
data/raw/CIFAKE/train/REAL/1182 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,45bb5b43914faae82d79df0b08992ff45ef607a014a0865ba364e4e10bce1fc6,val
data/raw/CIFAKE/train/FAKE/4367 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,77cec001bd534eaf81ed38001d81b5fb22fd16140f76f5b27848ef06a09811e7,val
data/raw/CIFAKE/train/FAKE/5209 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,09c70edce0c2dc37413ecff661a241d046a497c842792b0acae2207c1461681d,val
data/raw/CIFAKE/train/FAKE/2472 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,74fc64d5e793948ebd0cf87e77d19ea1d367c9239bcae623560bd861e656712f,val
data/raw/CIFAKE/train/REAL/3368 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,baf034f258c522e52bef67da1c2ff96b429d0b9f962eda7ec931b2a4ffc49264,val
data/raw/CIFAKE/train/FAKE/5557 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,7202262e7c6e3b9274d2e969ed08b0145d53d1e58e0a94d40199ba8d4e4780df,val
data/raw/CIFAKE/train/REAL/0174 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,1eddcb8dca03cccba72aac76c7684213dd817c472b7d3cfed1918da7d03cdf79,val
data/raw/CIFAKE/train/FAKE/2813 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,91ec1e05efc021b11e4b600d0556272c47ab772e93e5db3554350b52c5d2fbeb,val
data/raw/CIFAKE/train/FAKE/4989 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,9dc06185bd5dbb66452495c3e2590260d8c194676e9531b360151ab1dfc7a104,val
data/raw/CIFAKE/train/FAKE/3837 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,a3a8c54ec1d49508daa0260947a0e33f8b4f8532cbfb6080b30ef0a049d830bb,val
data/raw/CIFAKE/train/FAKE/3834 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,92c1b897d1af3e710d42392e917c7f594ca20499eceec7eee3f99492160e7c9d,val
data/raw/CIFAKE/train/REAL/1908 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,7a1ecf35765ccc52391513733cd1667ff8bf76edb430ca3896f1ec156788cb33,val
data/raw/CIFAKE/train/REAL/3990 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,c3ac195c1a184279255643a710fa3294985ea3cdc51c8d4909d961e7678fe33f,val
data/raw/CIFAKE/train/REAL/1908 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,50b40b75702cec7a03ac8ee224d3e369c44a8b16341f5e880cc4d7d9b8578f35,val
data/raw/CIFAKE/train/REAL/2606 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,4ae04a868bbba35a6b0c6a0b29a23c3e4df2a9c0dcdfcf013bd6578c42868d1c,val
data/raw/CIFAKE/train/REAL/0359 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,bb7566f71c5e265fd13eeaf1636b837617ed7333f89400ed0b27202c02dde295,val
data/raw/CIFAKE/train/FAKE/5462 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,a51469637b194c91d9f99b51ab76dad572a372e05d48ff87683427bf9a48d33a,val
data/raw/CIFAKE/train/REAL/3131 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,c27595d34ff4fe05e015f822fb195905141cbf1f8bd21b3aaecf627bb6b79d2b,val
data/raw/CIFAKE/train/REAL/3359 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,cac1d1cf3f3f5de1c68aedba5c10aef93892053ef13dd5d6b27e72bf8f412652,val
data/raw/CIFAKE/train/FAKE/4571 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,adfdaffa592bd633f32f50f07d6911e7cc867f5c837753d411fa9d1456c29e90,val
data/raw/CIFAKE/train/REAL/2706 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,1b527ce77d822e5e194641dfffa78f294ca68c5dcd2e6dc727095b19870bb0ce,val
data/raw/CIFAKE/train/FAKE/2975 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,b83ccf8e4e7fbc36b2682e648f77671e6bf40a55d67f46c6c3a2332bf0f9f1c1,val
data/raw/CIFAKE/train/REAL/4719 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,d369d6b92668855d3d8ece16f7a7f9d332d4bdd99cbace7518c4ae04de75f7e4,val
data/raw/CIFAKE/train/FAKE/2563.jpg,1,fake,cifake,cifake,unknown,train,32,32,6199f45c77e23f1c8524e6f1f1a3361eba9ff75466c5c14713cfa33a0eb3388c,val
data/raw/CIFAKE/train/REAL/2162 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,03de242e55b99822e9ea7f34e098deae2a7fce132d3e8f2d14a06f9bd5f9591f,val
data/raw/CIFAKE/train/FAKE/5622 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,d7a8bee4b3bf018df6e0363bb6ad137177f6b53cc80a7afd4a8bdb8ae792460e,val
data/raw/CIFAKE/train/FAKE/4933 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,0772eff9e08da248170df23d98b1a6387298bdc80ae21a2697b2e7e5b4ee19ff,val
data/raw/CIFAKE/train/FAKE/5237 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,3c8059bdb28b2d34e51d1ca4ff3f7920180626f8e7800096bf3f6f0a420fca5d,val
data/raw/CIFAKE/train/FAKE/2262 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,53f86253480c5d7d44e6569b3d9b0b9c8dd1db4e993d17b7a7d51ffd43a9c6c6,val
data/raw/CIFAKE/train/REAL/4669.jpg,0,real,cifake,cifake,unknown,train,32,32,95b60018f87ed415d4f28021019f992e740055c07c278d82b6c4341b33f136ac,val
data/raw/CIFAKE/train/REAL/3617 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,5b10a296c36c5190087519a021d7a4e85deef4aed3f9ab5aad3341c38ed45d67,val
data/raw/CIFAKE/train/FAKE/1265 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,2ec7a622c0231a907c60bba36d008eff19c13a8bc78af2ab34c43577ddb9dafd,val
data/raw/CIFAKE/train/REAL/4386 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,1f4c0214c889dfed1d37e8c95f0dc3e54de80ca599743ee0ec509fbfc5fc9bc1,val
data/raw/CIFAKE/train/FAKE/5772 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,427d3d589b52342926f5575edac6b8ff352c7f3abb9240b86053a6c9ecd8fb1e,val
data/raw/CIFAKE/train/FAKE/1373 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,c68de29c3736170e3ab28814985f05b5680f964143379cf73471782f058ee336,val
data/raw/CIFAKE/train/REAL/2304.jpg,0,real,cifake,cifake,unknown,train,32,32,90f7ebbebba6292d43e5a51b3a0492c75fd7b9a7887fa2dd181771542e2a38df,val
data/raw/CIFAKE/train/REAL/0697.jpg,0,real,cifake,cifake,unknown,train,32,32,07487ea24a766a599b45662560798ad39df320eb312e878bed06b99cd8e4d600,val
data/raw/CIFAKE/train/FAKE/1333 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,9867eb5990df9f6c1afe8bce6b89d5d93badff79047a4b1ab98227229afd62ec,val
data/raw/CIFAKE/train/REAL/1971 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,7cd694731f002c85b2ea6e47d267e32069ad68c59c91be6e4fd6a6518c7f4ab0,val
data/raw/CIFAKE/train/FAKE/4051 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,162bdf523dccdbf06882e2ac0a6dfa6edaff310c4a4bb5ad7fb6a24ecf5c8c90,val
data/raw/CIFAKE/train/FAKE/3954 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,91e5bccf0014bb678cf8dfe82734965a5a679e3cf461ea02dc094e00de3b9542,val
data/raw/CIFAKE/train/REAL/2876 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,4da3bfe058ca8ae6800f56f8c2d01a232b33f7bd7268d9db9e71d3eb65f4362e,val
data/raw/CIFAKE/train/FAKE/1595 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,359bbe9ac78e4283a850dd52edd9ddbc5b05fa019b0e37956be78092a7f39685,val
data/raw/CIFAKE/train/REAL/2961.jpg,0,real,cifake,cifake,unknown,train,32,32,698319d82a01a0ab0b0606701c6a9316629d5524fc46da9536973b17161bb485,val
data/raw/CIFAKE/train/FAKE/4124 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,de7919fba7b0170d212d2403cc1958dccc2a28e18d58d1a464ff8232001bc9ac,val
data/raw/CIFAKE/train/FAKE/2336 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,86997226d1d07f686c321ba0a01a9811cd3e4431ab8a35893fcbe3ed185bab8f,val
data/raw/CIFAKE/train/FAKE/2330 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,0d3b81c7f051d0fddb46a1c71c636e465e672f3231ff32769f828b2130d10f85,val
data/raw/CIFAKE/train/REAL/2235 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,0baf49deb813d539735125eb25961774cdd7671f07a6414b56f2c6c2629614cc,val
data/raw/CIFAKE/train/REAL/4471 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,065a2682f30b17c9d94abaf0d6df051e7699e43b1bfd575a04f05e0450475578,val
data/raw/CIFAKE/train/REAL/2683 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,c15c27e5670ee9765ef3ea69c57a2f13a6976a72fb16c1a55fbcc94d5e94ca3c,val
data/raw/CIFAKE/train/FAKE/2254 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,d1a96db9a2ca2cd4079dc8ce2a242d80b907de7daf1222da0afa37ac890743c6,val
data/raw/CIFAKE/train/FAKE/4769 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,a8f759ab6d10b3cbe8ad7660f500dbe3716cc37539e5e46da5515c1c7b5fb088,val
data/raw/CIFAKE/train/REAL/4455 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,c5dd381ddabefa333d6dc7e02ed8fbeef0d7e6e33a3f0921a897483155324e4a,val
data/raw/CIFAKE/train/REAL/3226 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,d8407f5ee70aa73c76ae7340d5d4710946b0f47a4489542a06790287f8993d0f,val
data/raw/CIFAKE/train/FAKE/2314.jpg,1,fake,cifake,cifake,unknown,train,32,32,d1d4e6580006c8af2c73776e3fe72ada01fc3a04464fb1d5cd2eb1415b073459,val
data/raw/CIFAKE/train/REAL/3515 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,87caa15bfafe6506a99f503394fbfd6cc31ad37e1387dac294812ffcd3a65c4a,val
data/raw/CIFAKE/train/FAKE/1465 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,f8f3a31603552f0c19645503f9a102023290747638764d3fe37d51ee021ecc0a,val
data/raw/CIFAKE/train/REAL/1386.jpg,0,real,cifake,cifake,unknown,train,32,32,07f203d52fdef85be9879c5e19107eb29d80c93b5e5849a38529d53c7cb31ef2,val
data/raw/CIFAKE/train/FAKE/5462 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,9c9ca4f2f72d4743a5e166ccaa7838f0a08158f00c07dc49a9bd74c2898dd69e,val
data/raw/CIFAKE/train/FAKE/5833 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,e05ec2069fa3248e3b04d23e91f6d9a337fc7a404bfe8ad5bac2afd4b0c4fb1b,val
data/raw/CIFAKE/train/REAL/1439 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,ed3e78035a025d3cb4f456d0b795578b78ec24d42d25af4e155020b8b862dd15,val
data/raw/CIFAKE/train/FAKE/2627 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,8c17913d34cac877e5980bc021ad1db36fd169ef882dfa2a089f1435c9e27191,val
data/raw/CIFAKE/train/FAKE/3696 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,f031f75e7c84de889ed25d69fab3e204e6ae34bb7de5a5aa8ebc5ebb0cd87efe,val
data/raw/CIFAKE/train/REAL/4241 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,e461647740a3b6ba1dc586cad5de2e228e5217961eb1ddc114b5c75bd88c3a6b,val
data/raw/CIFAKE/train/FAKE/4394 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,8c2c07a503276da8a82abe49bcc59d1440756c3d6f74ebf9503f941e0cccde56,val
data/raw/CIFAKE/train/REAL/1113 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,8fc370394b4ba5435fc70d9e89f8babd13bec71bb047c83e1d92e2524f0df03b,val
data/raw/CIFAKE/train/FAKE/2451 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,65f16e61da290360f621d3afb8ce1bb23a5930a7a92d1fb7881355aa6a759ff1,val
